;--- j
;; ju&oju&_1
jmAr    jum~Ar  N       palm core
;; mijomarap_1
mjmr    mijomar Napdu   brazier
mjAmr   majAmir Ndip    braziers
;
;--- jmrk
;; jumoruk_1
jmrk    jumoruk Ndu     customs;control
jmArk   jamArik Ndip    customs;tariffs
;; jumorukiy~_1
jmrky   jumorukiy~      Nall    customs;tariff     <pos>jumorukiy~/ADJ</pos>
;; mujamorak_1
mjmrk   mujamorak       Nall    duty paid
;
;--- jmz
;; jum~ayoz_1
jmyz    jum~ayoz        N       sycamore
jmyz    jum~ayoz        Nap     sycamore
;
;--- jms
;; jAmuws_1
jAmws   jAmuws  Ndu     buffalo
;; jAmuwsap_1
jAmws   jAmuws  Napdu   buffalo cow
jwAmys  jawAmiys        Ndip    buffaloes
;
;--- jm$
;; jama$-iu_1
jm$     jama$   PV      shave;caress
jm$     jomi$   IV      shave;caress
jm$     jomu$   IV      shave;caress
;; jamo$_1
jm$     jamo$   N       shaving;caressing
;; jam~a$_1
jm$     jam~a$  PV      caress
jm$     jam~i$  IV_yu   caress
;; tajomiy$_1
tjmy$   tajomiy$        NduAt   caressing
;
;--- jm$t
;; jama$ot_1
jm$t    jama$ot N       amethyst
;
;--- jmE
;; jamaE-a_1
jmE     jamaE   PV      gather;assemble
jmE     jomaE   IV      gather;assemble
;; jam~aE_1
jmE     jam~aE  PV      accumulate;assemble
jmE     jam~iE  IV_yu   accumulate;assemble
;; jAmaE_1
jAmE    jAmaE   PV      make love to
jAmE    jAmiE   IV_yu   make love to
;; >ajomaE_1
>jmE    >ajomaE PV      concur;agree unanimously
AjmE    >ajomaE PV      concur;agree unanimously
jmE     jomiE   IV_yu   concur;agree unanimously
jmE     jomaE   IV_Pass_yu      be agreed unanimously
;; tajam~aE_1
tjmE    tajam~aE        PV      gather;rally
tjmE    tajam~aE        IV      gather;rally
;; {ijotamaE_1
<jtmE   {ijotamaE       PV      meet;confer
AjtmE   {ijotamaE       PV      meet;confer
jtmE    jotamiE IV      meet;confer
;; {isotajomaE_1
<stjmE  {isotajomaE     PV      gather;summarize
AstjmE  {isotajomaE     PV      gather;summarize
stjmE   sotajomiE       IV      gather;summarize
;; jamoE_1
jmE     jamoE   N       gathering;collection;joining
;; jumuwE_1
jmwE    jumuwE  N       crowds;masses
;; jamoEiy~_1
jmEy    jamoEiy~        Nall    collective     <pos>jamoEiy~/ADJ</pos>
;; jumoEap_1
jmE     jumoE   Nap     Friday
;; jamoEiy~ap_1
jmEy    jamoEiy~        NapAt   association;society     <pos>jamoEiy~/NOUN</pos>
;; jamiyE_1
jmyE    jamiyE  N       all of;every one of
jmyE    jamiyE  N       everyone
jmyE    jamiyE  NF      all;entirely;together     <pos>jamiyE/ADV</pos>
;; >ajomaE_2
>jmE    >ajomaE Nel     entire;whole
AjmE    >ajomaE Nel     entire;whole
jmEA'   jamoEA' N0_Nh   entire;whole
jmEA&   jamoEA& Nh      entire;whole
jmEA}   jamoEA} Nhy     entire;whole
;; jamAEap_1
jmAE    jamAE   NapAt   party;group;squad
;; jamAEiy~_1
jmAEy   jamAEiy~        Nall    social;common;collective     <pos>jamAEiy~/ADJ</pos>
;; jumoEAn_1
jmEAn   jumoEAn N0      Jum'an
;; majomaE_1
mjmE    majomaE Ndu     assembly;academy
mjAmE   majAmiE Ndip    assemblies;academies
;; majomaEiy~_1
mjmEy   majomaEiy~      Nall    academy;academician     <pos>majomaEiy~/ADJ</pos>
;; tajomiyE_1
tjmyE   tajomiyE        NduAt   gathering;joining;assemble
;; jimAE_1
jmAE    jimAE   N       sexual intercourse;combination
;; <ijomAE_1
<jmAE   <ijomAE NduAt   consensus;agreement
AjmAE   <ijomAE NduAt   consensus;agreement
;; <ijomAEiy~_1
<jmAEy  <ijomAEiy~      Nall    unanimous;collective     <pos><ijomAEiy~/ADJ</pos>
AjmAEy  <ijomAEiy~      Nall    unanimous;collective     <pos><ijomAEiy~/ADJ</pos>
;; tajam~uE_1
tjmE    tajam~uE        NduAt   gathering;assembly
;; {ijotimAE_1
<jtmAE  {ijotimAE       Ndu     meeting;gathering
AjtmAE  {ijotimAE       Ndu     meeting;gathering
<jtmAE  {ijotimAE       NAt     meetings;gatherings
AjtmAE  {ijotimAE       NAt     meetings;gatherings
;; {ijotimAEiy~_1
<jtmAEy {ijotimAEiy~    Nall    social     <pos>{ijotimAEiy~/ADJ</pos>
AjtmAEy {ijotimAEiy~    Nall    social     <pos>{ijotimAEiy~/ADJ</pos>
;; jAmiE_1
jAmE    jAmiE   N/ap    comprehensive;extensive
;; jAmiE_2
jAmE    jAmiE   Ndu     mosque
jwAmE   jawAmiE Ndip    mosque
;; jAmiEap_1
jAmE    jAmiE   NapAt   university;league
;; jAmiEiy~_1
jAmEy   jAmiEiy~        Nall    university     <pos>jAmiEiy~/ADJ</pos>
;; majomuwE_1
mjmwE   majomuwE        Nall    gathered;total
;; majomuwEap_1
mjmwE   majomuwE        NapAt   collection;group;bloc
mjAmyE  majAmiyE        Ndip    collections;groups
;; mujam~iE_1
mjmE    mujam~iE        Nall    collector;battery
;; mujam~aE_1
mjmE    mujam~aE        Nall    combined;collective
;; mujomaE_1
mjmE    mujomaE Nall    unanimous;in agreement
;; mujotamiE_1
mjtmE   mujotamiE       Nall    participant;assemblage
;; mujotamaE_1
mjtmE   mujotamaE       NduAt   society
;; mujotamaEiy~_1
mjtmEy  mujotamaEiy~    N-ap    societal     <pos>mujotamaEiy~/ADJ</pos>
;
;--- jmk
;; jAmakiy~ap_1
jAmky   jAmakiy~        NapAt   pay     <pos>jAmakiy~/NOUN</pos>
jmky    jamakiy~        Napdu   pay     <pos>jamakiy~/NOUN</pos>
jwAmk   jawAmik Ndip    pay
;
;--- jml
;; jamal-u_1
jml     jamal   PV      summarize
jml     jomul   IV      summarize
;; jamul_1
jml     jamul   PV_intr be beautiful
jml     jomul   IV_intr be beautiful
;; jam~al_1
jml     jam~al  PV      embellish;adorn
jml     jam~il  IV_yu   embellish;adorn
;; jAmal_1
jAml    jAmal   PV_intr be courteous;be amiable
jAml    jAmil   IV_intr_yu      be courteous;be amiable
;; >ajomal_1
>jml    >ajomal PV      add;summarize
Ajml    >ajomal PV      add;summarize
jml     jomil   IV_yu   add;summarize
jml     jomal   IV_Pass_yu      be added;be summarized
;; tajam~al_1
tjml    tajam~al        PV      adorn oneself
tjml    tajam~al        IV      adorn oneself
;; tajAmal_1
tjAml   tajAmal PV_intr be courteous
tjAml   tajAmal IV_intr be courteous
;; jumolap_1
jml     jumol   Napdu   sentence;clause
jml     jumal   N       sentences;clauses
;; jumolapF_1
jmlp    jumolapF        FW-Wa   completely;on the whole    <pos>jumolapF/ADV</pos>
;; jumolapa_1
jmlp    jumolapa        FW-Wa   all of    <pos>jumolapa/PREP</pos>
;; jamal_1
jml     jamal   Ndu     camel
jmAl    jimAl   N       camels
>jmAl   >ajomAl N       camels
AjmAl   >ajomAl N       camels
;; jamal_2
jml     jamal   N0      Jamal;Gamal
;; jam~Al_1
jmAl    jam~Al  Nall    camel driver
;; jamAl_1
jmAl    jamAl   N0      Jamal;Gamal
;; jamAl_2
jmAl    jamAl   N       beauty
;; jamAliy~_1
jmAly   jamAliy~        Nall    aesthetic     <pos>jamAliy~/ADJ</pos>
;; jamiyl_1
jmyl    jamiyl  Nall    beautiful;nice
;; jamiyl_2
jmyl    jamiyl  Nprop   Jameel;Jamil;Gameel
;; >ajomal_2
>jml    >ajomal Nel     more/most beautiful
Ajml    >ajomal Nel     more/most beautiful
;; tajomiyl_1
tjmyl   tajomiyl        NduAt   embellishment
;; tajomiyliy~_1
tjmyly  tajomiyliy~     Nall    cosmetic     <pos>tajomiyliy~/ADJ</pos>
;; mujAmalap_1
mjAml   mujAmal NapAt   courtesy;flattery
;; <ijomAl_1
<jmAl   <ijomAl NduAt   summation;in general
AjmAl   <ijomAl NduAt   summation;in general
;; <ijomAlAF_1
<jmAl   <ijomAl NF      in general;on the whole     <pos><ijomAl/ADV</pos>
AjmAl   <ijomAl NF      in general;on the whole     <pos><ijomAl/ADV</pos>
;; <ijomAliy~_1
<jmAly  <ijomAliy~      Nall    comprehensive;collective;full     <pos><ijomAliy~/ADJ</pos>
AjmAly  <ijomAliy~      Nall    comprehensive;collective;full     <pos><ijomAliy~/ADJ</pos>
;; <ijomAliy~_2
<jmAly  <ijomAliy~      N/At    total;full amount;totality     <pos><ijomAliy~/NOUN</pos>
AjmAly  <ijomAliy~      N/At    total;full amount;totality     <pos><ijomAliy~/NOUN</pos>
;; mujomil_1
mjml    mujomil Nall    wholesaler
;; mujomal_1
mjml    mujomal NduAt   summary;total
;
;; jamaluwn_1
jmlwn   jamaluwn        N       gable
;
;--- jmn
;; jumAn_1
jmAn    jumAn   Nprop   Juman
;; jumAn_2
jmAn    jumAn   N       pearls
jmAn    jumAn   Nap     pearl
;; jumAnap_1
jmAnp   jumAnap Nprop   Jumana
;
;--- jmhr
;; jamohar_1
jmhr    jamohar PV      assemble;gather
jmhr    jamohir IV_yu   assemble;gather
;; tajamohar_1
tjmhr   tajamohar       PV_intr assemble;gather
tjmhr   tajamohar       IV_intr assemble;gather
;; jamoharap_1
jmhr    jamohar Nap     gathering;throng
;; tajamohur_1
tjmhr   tajamohur       NduAt   gathering;crowd
;; jumohuwr_1
jmhwr   jumohuwr        N       multitude;public
jmAhyr  jamAhiyr        Ndip    masses
;; jumohuwriy~_1
jmhwry  jumohuwriy~     Nall    republican     <pos>jumohuwriy~/ADJ</pos>
jmhwry  jumohuwriy~     NapAt   republic     <pos>jumohuwriy~/NOUN</pos>
;; jamAhiyriy~_1
jmAhyry jamAhiyriy~     Nall    mass;throng     <pos>jamAhiyriy~/ADJ</pos>
;; jamAhiyriy~ap_1
jmAhyry jamAhiyriy~     NapAt   Jamahiriya     <pos>jamAhiyriy~/NOUN</pos>
;
;--- jn
;; jan~-u_1
jn      jan~    PV_V    conceal;become dark
jnn     janan   PV_Cn   conceal;become dark
jn      jun~    IV_V    conceal;become dark
jnn     jonun   IV-n    conceal;become dark
;; jan~-u_2
jn      jan~    PV_V    go crazy;become insane
jnn     janan   PV_Cn   go crazy;become insane
jn      jun~    IV_V    go crazy;become insane
jnn     jonun   IV-n    go crazy;become insane
;; jan~an_1
jnn     jan~an  PV-n    drive insane;make crazy;infuriate
jnn     jan~in  IV-n_yu drive insane;make crazy;infuriate
;; >ajan~_1
>jn     >ajan~  PV_V    cover;conceal
Ajn     >ajan~  PV_V    cover;conceal
>jnn    >ajonan PV_Cn   cover;conceal
Ajnn    >ajonan PV_Cn   cover;conceal
jn      jin~    IV_V_yu cover;conceal
jnn     jonin   IV_C_yu cover;conceal
;; tajan~an_1
tjnn    tajan~an        PV-n    go crazy;become insane
tjnn    tajan~an        IV-n    go crazy;become insane
;; {isotajan~_1
<stjn   {isotajan~      PV_V    regard as crazy;be covered;be concealed
Astjn   {isotajan~      PV_V    regard as crazy;be covered;be concealed
<stjnn  {isotajonan     PV_Cn   regard as crazy;be covered;be concealed
Astjnn  {isotajonan     PV_Cn   regard as crazy;be covered;be concealed
stjn    sotajin~        IV_V    regard as crazy;be covered;be concealed
stjnn   sotajonin       IV_Cn   regard as crazy;be covered;be concealed
;; jin~_1
jn      jin~    N       demon;jinn
;; jan~ap_1
jn      jan~    NapAt   paradise;garden
jnAn    jinAn   N       gardens
;; junayonap_1
jnyn    junayon NapAt   garden
jnA}n   janA}in Ndip    gardens
;; janA}iniy~_1
jnA}ny  janA}iniy~      Nall    gardener     <pos>janA}iniy~/ADJ</pos>
;; jin~ap_1
jn      jin~    Nap     mania;insanity
;; jun~ap_1
jn      jun~    Napdu   shield;protection
;; jiniyn_1
jnyn    jiniyn  Nprop   Jenin
;; janiyn_1
jnyn    janiyn  N       germ
;; janiyn_2
jnyn    janiyn  N       fetus;germ
>jn     >ajin~  Nap     fetuses
Ajn     >ajin~  Nap     fetuses
>jn     >ajun~  N       fetuses
Ajn     >ajun~  N       fetuses
;; janiyniy~_1
jnyny   janiyniy~       Nall    fetal     <pos>janiyniy~/ADJ</pos>
;; junuwn_1
jnwn    junuwn  N       madness;insanity
;; junuwniy~_1
jnwny   junuwniy~       Nall    frenzied;insane     <pos>junuwniy~/ADJ</pos>
;; mijan~_1
mjn     mijan~  Ndu     shield
mjAn    majAn~  Ndip    shields
;; majonuwn_1
mjnwn   majonuwn        N/ap    insane;crazy;madman
mjAnyn  majAniyn        Ndip    insane;crazy;madmen
;
;--- jnb
;; janab-u_1
jnb     janab   PV      avert
jnb     jonub   IV      avert
;; jan~ab_1
jnb     jan~ab  PV      help avoid;shield from
jnb     jan~ib  IV_yu   help avoid;shield from
;; jAnab_1
jAnb    jAnab   PV      flank;skirt;avoid
jAnb    jAnib   IV_yu   flank;skirt;avoid
;; tajan~ab_1
tjnb    tajan~ab        PV      avoid
tjnb    tajan~ab        IV      avoid
;; tajAnab_1
tjAnb   tajAnab PV      avoid
tjAnb   tajAnab IV      avoid
;; {ijotanab_1
<jtnb   {ijotanab       PV      avoid
Ajtnb   {ijotanab       PV      avoid
jtnb    jotanib IV      avoid
;; janoba_1
jnb     janoba  FW-Wa   next to     <pos>janoba/PREP</pos>
jnb     janobi  FW-Wa   next to     <pos>janobi/PREP</pos>
jnb     janoba  FW-Wa-a next to     <pos>janoba/PREP</pos>
jnb     janobi  FW-Wa-i next to     <pos>janobi/PREP</pos>
jnb     janob   FW-Wa-o next to     <pos>janob/PREP</pos>
;; janob_1
jnb     janob   Ndu     side
>jnAb   >ajonAb N       sides
AjnAb   >ajonAb N       sides
;; janobap_1
jnb     janob   Napdu   side
jnb     janab   NAt     sides
;; janobiy~_1
jnby    janobiy~        Nall    lateral     <pos>janobiy~/ADJ</pos>
;; janobiy~ap_1
jnby    janobiy~        NapAt   dagger     <pos>janobiy~/NOUN</pos>
;; janAb_1
jnAb    janAb   N       Right Honorable
;; janAbap_1
jnAb    janAb   Nap     ritual impurity
;; januwb_1
jnwb    januwb  N       south
;; januwbiy~_1
jnwby   januwbiy~       Nall    southern;south     <pos>januwbiy~/ADJ</pos>
;; jAnib_1
jAnb    jAnib   Ndu     side;aspect
jwAnb   jawAnib Ndip    sides;aspects
;; jAnibiy~_1
jAnby   jAnibiy~        Nall    side;lateral;marginal     <pos>jAnibiy~/ADJ</pos>
;; >ajonabiy~_1
>jnby   >ajonabiy~      Nall    foreign     <pos>>ajonabiy~/ADJ</pos>
Ajnby   >ajonabiy~      Nall    foreign     <pos>>ajonabiy~/ADJ</pos>
>jAnb   >ajAnib Ndip    foreign     <pos>>ajAnib/ADJ</pos>
AjAnb   >ajAnib Ndip    foreign     <pos>>ajAnib/ADJ</pos>
;; >ajonabiy~_2
>jnby   >ajonabiy~      Nall    foreigner     <pos>>ajonabiy~/NOUN</pos>
Ajnby   >ajonabiy~      Nall    foreigner     <pos>>ajonabiy~/NOUN</pos>
>jAnb   >ajAnib Ndip    foreigner     <pos>>ajAnib/NOUN</pos>
AjAnb   >ajAnib Ndip    foreigner     <pos>>ajAnib/NOUN</pos>
;; jan~Abiy~ap_1
jnAby   jan~Abiy~       NapAt   embankment;side channel     <pos>jan~Abiy~/NOUN</pos>
;; tajoniyb_1
tjnyb   tajoniyb        N/At    helping avoid;shielding from
;; tajan~ub_1
tjnb    tajan~ub        N/At    avoidance;avoiding
;; {ijotinAb_1
<jtnAb  {ijotinAb       N/At    avoidance
AjtnAb  {ijotinAb       N/At    avoidance
;; mujan~ibap_1
mjnb    mujan~ib        NapAt   flank;wing (mil.)
;
;--- jnbr
;; janobariy~_1
jnbry   janobariy~      Nall    shrimp
;
;--- jnbz
;; junobAz_1
jnbAz   junobAz N       gymnastics;calisthenics
jmbAz   jumobAz N       gymnastics;calisthenics
;; junobAziy~_1
jnbAzy  junobAziy~      Nall    gymnastic;calisthenic     <pos>junobAziy~/ADJ</pos>
jmbAzy  jumobAziy~      Nall    gymnastic;calisthenic     <pos>jumobAziy~/ADJ</pos>
;
;--- jnbl
;; junoblAT_1
jnblAT  junoblAT        Nprop   Jumblatt
;; junoblATiy~_1
jnblATy junoblATiy~     Nall    Jumblattist     <pos>junoblATiy~/ADJ</pos>
;
;; janobuwn_1
jnbwn   janobuwn        N       ham (Fr. jambon)
jmbwn   jamobuwn        N       ham (Fr. jambon)
;
;--- jnH
;; janaH-a_1
jnH     janaH   PV      incline;tend
jnH     jonaH   IV      incline;tend
;; jan~aH_1
jnH     jan~aH  PV      incline;give wings
jnH     jan~iH  IV_yu   incline;give wings
;; >ajonaH_1
>jnH    >ajonaH PV_intr be inclined;tend;be stranded
AjnH    >ajonaH PV_intr be inclined;tend;be stranded
jnH     joniH   IV_intr_yu      be inclined;tend;be stranded
;; jinoH_1
jnH     jinoH   N       darkness
;; jinoH_2
jnH     jinoH   Ndu     side
;; junoHap_1
jnH     junoH   Nap     misdemeanor
jnH     junaH   N       misdemeanors
;; janAH_1
jnAH    janAH   Ndu     wing;flank
>jnH    >ajoniH Nap     wings;flanks
AjnH    >ajoniH Nap     wings;flanks
>jnH    >ajonuH N       wings;flanks
AjnH    >ajonuH N       wings;flanks
;; junAH_1
jnAH    junAH   N       misdemeanor
;; junAHiy~_1
jnAHy   junAHiy~        N-ap    delinquent;criminal     <pos>junAHiy~/ADJ</pos>
;; >ajonaH_2
>jnH    >ajonaH Nel     more/most inclined
AjnH    >ajonaH Nel     more/most inclined
;; januwH_1
jnwH    januwH  N/ap    inclined
;; junuwH_1
jnwH    junuwH  N       inclination;tendency
;; jAniH_1
jAnH    jAniH   Ndu     wing;flank
jwAnH   jawAniH Ndip    wings;flanks
;; jAniH_2
jAnH    jAniH   Nall    delinquent;criminal
;; jAniHap_1
jAnH    jAniH   Napdu   rib
jwAnH   jawAniH Ndip    ribs
jwAnH   jawAniH Ndip    inside;heart;soul
;; mujan~aH_1
mjnH    mujan~aH        Nall    winged;flanked     <pos>mujan~aH/ADJ</pos>
;
;--- jnd
;; jan~ad_1
jnd     jan~ad  PV      recruit;enlist;mobilize
jnd     jan~id  IV_yu   recruit;enlist;mobilize
;; tajan~ad_1
tjnd    tajan~ad        PV_intr be recruited;be enlisted;be mobilized
tjnd    tajan~ad        IV_intr be recruited;be enlisted;be mobilized
;; junod_1
jnd     junod   N       army
;; junodiy~_1
jndy    junodiy~        N/ap    soldier;private     <pos>junodiy~/NOUN</pos>
jnwd    junuwd  N       soldiers
>jnAd   >ajonAd N       soldiers
AjnAd   >ajonAd N       soldiers
;; junodiy~ap_1
jndy    junodiy~        Nap     militarism;military art
;; tajoniyd_1
tjnyd   tajoniyd        NduAt   recruitment;enlistment;mobilization
;; tajan~ud_1
tjnd    tajan~ud        NduAt   military service
;; mujan~ad_1
mjnd    mujan~ad        Nall    recruited;enlisted     <pos>mujan~ad/ADJ</pos>
mjnd    mujan~ad        Nall    recruit;draftee;conscript
;
;--- jndb
;; junodub_1
jndb    junodub Ndu     grasshopper
jnAdb   janAdib Ndip    grasshoppers
;
;--- jndr
;; janodar_1
jndr    janodar PV      retouch;mangle
jndr    janodir IV_yu   retouch;mangle
;
;; jinodAriy~_1
jndAry  jinodAriy~      Nall    standard-bearer;cornetist
jnAdry  janAdiriy~      Nall    standard-bearers;cornetists
jnAdr   janAdir Nap     standard-bearers;cornetists
;
;; janodarmap_1
jndrm   janodarm        Nap     gendarme
jndArm  janodArm        Nap     gendarme
;; janodaromiy~_1
jndrmy  janodaromiy~    Nall    gendarme
jndArmy janodAromiy~    Nall    gendarme
;
;--- jndf
;; janodufoliy~_1
jndfly  janodufoliy~    Nall    oysters
;
;--- jndl
;; janodal_1
jndl    janodal PV      bring down;fell
jndl    janodil IV_yu   bring down;fell
;; janodal_2
jndl    janodal Ndu     cataract
jndl    janodal Napdu   cataract
jndl    janodal NAt     cataracts
jnAdl   janAdil Ndip    cataracts
;
;; junoduwl_1
jndwl   junoduwl        NduAt   gondola
jnAdyl  janAdiyl        Ndip    gondolas
;
;--- jnr
;; jinirAl_1
jnrAl   jinirAl N0      General
;; jinirAl_2
jnrAl   jinirAl NduAt   general
;
;--- jnz
;; jan~az_1
jnz     jan~az  PV      bury
jnz     jan~iz  IV_yu   bury
;; jinAzap_1
jnAz    jinAz   Napdu   funeral
jnAz    jinAz   NAt     funerals
jnA}z   janA}iz Ndip    funerals
;; jinAziy~_1
jnAzy   jinAziy~        Nall    funerary     <pos>jinAziy~/ADJ</pos>
;; jun~Az_1
jnAz    jun~Az  N       funeral
jnAnyz  janAniyz        Ndip    funerals
;; tajoniyz_1
tjnyz   tajoniyz        NduAt   burying
;
;; janozabiyl_1
jnzbyl  janozabiyl      N       ginger
;; janozabiyliy~_1
jnzbyly janozabiyliy~   Nall    ginger     <pos>janozabiyliy~/ADJ</pos>
;
;; janozar_1
jnzr    janozar PV_intr be verdigris
jnzr    janozir IV_intr_yu      be verdigris
;; jinozAr_1
jnzAr   jinozAr N       verdigris;copper
jnzAr   jinozAr Nap     verdigris;copper
;; jinoziyr_1
jnzyr   jinoziyr        Ndu     chain;track
jnAzyr  janAziyr        Ndip    chains;tracks
;; jinoziyr_2
jnzyr   jinoziyr        Ndu     jinzeer (c. 20 meters)
jnAzyr  janAziyr        Ndip    jinzeers (c. 20 meters)
;; janozuwriy~_1
jnzwry  janozuwriy~     N0      Janzouri
;; mujanozir_1
mjnzr   mujanozir       Nall    track-laying
;; mujanozar_1
mjnzr   mujanozar       N-ap    tracked;having tracks (vehicle)
;
;--- jns
;; jan~as_1
jns     jan~as  PV      classify;homogenize;assimilate
jns     jan~is  IV_yu   classify;homogenize;assimilate
;; jAnas_1
jAns    jAnas   PV      be related to;be of same kind as
jAns    jAnis   IV_yu   be related to;be of same kind as
;; tajan~as_1
tjns    tajan~as        PV_intr be naturalized
tjns    tajan~as        IV_intr be naturalized
;; tajAnas_1
tjAns   tajAnas PV_intr be homogenous;be related
tjAns   tajAnas IV_intr be homogenous;be related
;; jinos_1
jns     jinos   Ndu     gender;sex
>jnAs   >ajonAs N       genders;sexes
;; jinos_2
jns     jinos   Ndu     type;kind
>jnAs   >ajonAs N       types;kinds
AjnAs   >ajonAs N       types;kinds
;; jinosiy~_1
jnsy    jinosiy~        N-ap    sexual     <pos>jinosiy~/ADJ</pos>
;; jinosiy~_2
jnsy    jinosiy~        N-ap    ethnic;racial;national     <pos>jinosiy~/ADJ</pos>
;; jinosiy~ap_1
jnsy    jinosiy~        NapAt   nationality;citizenship     <pos>jinosiy~/NOUN</pos>
;; tajoniys_1
tjnys   tajoniys        NduAt   naturalization
;; jinAs_1
jnAs    jinAs   N       assonance;pun
;; mujAnasap_1
mjAns   mujAnas NapAt   similarity;resemblance
;; tajan~us_1
tjns    tajan~us        NduAt   naturalization
;; tajAnus_1
tjAns   tajAnus NduAt   homogeneity;resemblance
;; mujan~is_1
mjns    mujan~is        Nall    mongrel
;; mujAnis_1
mjAns   mujAnis Nall    homogeneous;related
;; mutajan~is_1
mtjns   mutajan~is      Nall    naturalized
;; mutajAnis_1
mtjAns  mutajAnis       Nall    homogeneous;related
;
;--- jnf
;; tajAnaf_1
tjAnf   tajAnaf PV      deviate;incline
tjAnf   tajAnaf IV      deviate;incline
;
;--- jnfS
;; junofAS_1
jnfAS   junofAS N       rag;sackcloth
jnfyS   junofayoS       N       rag;sackcloth
;
;--- jnq
; cf. mnjnyq
;; janaq-i_1
jnq     janaq   PV      catapult
jnq     joniq   IV      catapult
jnq     jonaq   IV_Pass_yu      be catapulted
;
;--- jnk
;; junok_1
jnk     junok   N       harp
jnwk    junuwk  N       harps
;; junokiy~_1
jnky    junokiy~        Nall    harpist
jnky    junokiy~        Nap     harpists
;
;--- jnw
;; januwA_1
jnwA    januwA  N0      Genoa
jnwh    januwah N0      Genoa
;
;; janaY-i_1
jnY     janaY   PV_0    commit a crime
jnA     janA    PV_h    commit a crime
jny     janay   PV_Atn  commit a crime
jn      jan     PV_ttAw commit a crime
jny     joniy   IV_0hAnn        commit a crime
jn      jon     IV_0hwnyn       commit a crime
jnY     jonaY   IV_0_Pass_yu    be committed (crime)
;; janaY-i_2
jnY     janaY   PV_0    harvest;collect
jnA     janA    PV_h    harvest;collect
jny     janay   PV_Atn  harvest;collect
jn      jan     PV_ttAw harvest;collect
jny     joniy   IV_0hAnn        harvest;collect
jn      jon     IV_0hwnyn       harvest;collect
jnY     jonaY   IV_0_Pass_yu    be harvested;be collected
;; jAnaY_1
jAnY    jAnaY   PV_0    accuse;incriminate
jAnA    jAnA    PV_h    accuse;incriminate
jAny    jAnay   PV_Atn  accuse;incriminate
jAn     jAn     PV_ttAw accuse;incriminate
jAny    jAniy   IV_0hAnn_yu     accuse;incriminate
jAn     jAn     IV_0hwnyn_yu    accuse;incriminate
jAnY    jAnaY   IV_0_Pass_yu    be accused;be incriminated
;; tajan~aY_1
tjnY    tajan~aY        PV_0    accuse;incriminate
tjnA    tajan~A PV_h    accuse;incriminate
tjny    tajan~ay        PV_Atn  accuse;incriminate
tjn     tajan~  PV_ttAw accuse;incriminate
tjnY    tajan~aY        IV_0    accuse;incriminate
tjnA    tajan~A IV_h    accuse;incriminate
tjny    tajan~ay        IV_Ann  accuse;incriminate
tjn     tajan~  IV_0hwnyn       accuse;incriminate
;; {ijotanaY_1
<jtnY   {ijotanaY       PV_0    gather;harvest
AjtnY   {ijotanaY       PV_0    gather;harvest
<jtnA   {ijotanA        PV_h    gather;harvest
AjtnA   {ijotanA        PV_h    gather;harvest
<jtny   {ijotanay       PV_Atn  gather;harvest
Ajtny   {ijotanay       PV_Atn  gather;harvest
<jtn    {ijotan PV_ttAw gather;harvest
Ajtn    {ijotan PV_ttAw gather;harvest
jtny    jotaniy IV_0hAnn        gather;harvest
jtn     jotan   IV_0hwnyn       gather;harvest
jtnY    jotanaY IV_0    gather;harvest
;; janoy_1
jny     janoy   N       harvest
jny     janay   NAt     harvests
;; janaY_1
jnY     janaY   N0      fruits
>jnA'   >ajonA' N0_Nh   fruits
>jnA&   >ajonA& Nh      fruits
>jnA}   >ajonA} Nhy     fruits
AjnA'   >ajonA' N0_Nh   fruits
AjnA&   >ajonA& Nh      fruits
AjnA}   >ajonA} Nhy     fruits
;; jinAyap_1
jnAy    jinAy   Napdu   crime;felony
jnAy    jinAy   NAt     crimes;felonies
jnAy    jinAy   NAt     penal code
;; jinA}iy~_1
jnA}y   jinA}iy~        Nall    criminal;penal     <pos>jinA}iy~/ADJ</pos>
;; majonaY_1
mjnY    majonaY N0      crop;harvest
mjnA    majonA  Nhy     crop;harvest
mjAny   majAniy N0_Nh   crops;harvests
mjAn    majAn   NK      crops;harvests
;; tajan~iy_1
tjny    tajan~iy        N0_Nh   incrimination
tjn     tajan~  NK      incrimination
tjny    tajan~iy        NAn_Nayn        incrimination
tjny    tajan~iy        NAt     incrimination
;; jAniy_1
jAny    jAniy   N0F     delinquent;criminal
jAn     jAn     NK      delinquent;criminal
jAny    jAniy   NAn_Nayn        delinquents;criminals
jAn     jAn     Nuwn_Niyn       delinquents;criminals
jAny    jAniy   NapAt   delinquent;criminal
jnA     junA    Nap     delinquents;criminals
;; majoniy~_1
mjny    majoniy~        Nall    victimized;aggrieved     <pos>majoniy~/ADJ</pos>
;
;--- jnyr
;; jiniyrAl_1
jnyrAl  jiniyrAl        N0      General
;
;--- jnyf
;; jiniyf_1
jnyf    jiniyf  N0      Geneva
;
;--- jnyh
;; jiniyh_1
jnyh    jiniyh  Ndu     pound
jnyh    jiniyh  NAt     pounds
jnyh    junayoh Ndu     pound
jnyh    junayoh NAt     pounds
;
;--- jhA
;; jhAroqanod_1
jhArqnd jhAroqanod      Nprop   Jharkhand
;
;--- jhb*
;; jahoba*_1
jhb*    jahoba* N/ap    brilliant;erudite;genius
jhb*    jihobi* N/ap    brilliant;erudite;genius
